id_cliente,fecha_corte,origen_datos,es_test,age,antiguedad,ind_nuevo,indrel,indrel_1mes,tiprel_1mes,indresi,indext,ind_actividad_cliente,renta,cod_prov,id_segmento
1051245,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,93123.72,41,2
1051252,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,128190.9,7,2
1051118,2015-01-28,train,0,23,35,0,1,1,A,S,N,1,94603.68,37,2
1051113,2015-01-28,train,0,23,35,0,1,1,I,S,N,1,,37,2
1051111,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,38025.0,49,2
1050976,2015-01-28,train,0,8,35,0,1,1,A,S,N,1,83184.72,28,1
1050977,2015-01-28,train,0,28,35,0,1,1,I,S,N,0,49468.65,45,2
1050978,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,87976.98,8,2
1050980,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,87545.34,47,2
1050982,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,16,2
1050986,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,217564.62,47,2
1050988,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,8,2
1050992,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,57670.31999999999,41,2
15889,2016-06-28,test,1,56,256,0,1,1,A,S,N,1,326124.90,28,3
1170544,2016-06-28,test,1,36,34,0,1,1,I,S,N,0,NA,3,1
1170545,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,NA,15,2
1170547,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,148402.98,8,2
1170548,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,106885.80,7,2
1170550,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,8,2
1170552,2016-06-28,test,1,51,34,0,1,1,A,S,N,1,96395.88,35,1
1170553,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170555,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,28,2
1170557,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,68322.72,15,2
1170559,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,39327.87,14,2
1170563,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,28,2
1170542,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,108397.08,8,2
1170565,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,15,2
1170568,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,124086.75,30,2
1170570,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,154306.95,28,2
1170576,2016-06-28,test,1,22,34,0,1,1,A,S,N,0,109630.98,15,2
1170578,2016-06-28,test,1,41,34,0,1,1,I,S,N,0,76589.91,8,1
1170579,2016-06-28,test,1,36,34,0,1,1,A,S,N,1,86862.48,30,1
1170581,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,35746.41,28,2
1170583,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,88322.19,28,2
1170585,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,16,2
1170587,2016-06-28,test,1,33,34,0,1,1,A,S,N,1,NA,15,2
1170588,2016-06-28,test,1,41,34,0,1,1,A,S,N,1,41400.81,29,1
1170589,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,47322.18,3,2
1170567,2016-06-28,test,1,23,34,0,1,1,I,S,N,0,73972.50,28,2
1170541,2016-06-28,test,1,43,34,0,1,1.0,A,S,N,1,122837.70,23,1
1170539,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,406046.25,8,2
1170538,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,8,2
1170493,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,50311.53,11,2
1170495,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,40821.57,41,2
1170497,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,134534.01,8,2
1170499,2016-06-28,test,1,63,34,0,1,1.0,I,S,N,0,52856.04,8,1
1170500,2016-06-28,test,1,62,34,0,1,1.0,I,S,N,0,NA,8,1
1170501,2016-06-28,test,1,32,34,0,1,1.0,I,S,N,0,NA,8,2
1170502,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,111404.91,46,2
1170504,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,99694.74,41,2
1170506,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,154279.35,41,2
1170507,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,105280.11,12,2
1170509,2016-06-28,test,1,58,34,0,1,1.0,A,S,N,1,NA,8,1
1170510,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,45388.41,6,2
1170512,2016-06-28,test,1,23,34,0,1,1.0,A,S,N,1,NA,32,2
1170513,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,80622.15,11,2
1170515,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,69815.25,32,2
1170516,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,1,NA,17,2
1170518,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,54941.43,41,2
1170520,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,78452.55,17,2
1170522,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,41,2
1170524,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,171994.83,8,2
1170526,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,159616.71,8,2
1170528,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,146750.10,8,2
1170533,2016-06-28,test,1,71,34,0,1,1.0,I,S,N,0,NA,18,1
1170535,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,15,2
1170537,2016-06-28,test,1,31,34,0,1,1.0,A,S,N,1,NA,3,1
1170591,2016-06-28,test,1,30,34,0,1,1,A,S,N,1,68239.14,46,2
1170491,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,122529.66,8,2
1170592,2016-06-28,test,1,59,34,0,1,1,A,S,N,1,265555.35,28,1
1170596,2016-06-28,test,1,45,34,0,1,1,A,S,N,1,125439.48,46,1
1170632,2016-06-28,test,1,32,34,0,1,1,A,S,N,1,74783.70,28,1
1170633,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170635,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,63963.06,45,2
1170637,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170639,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170641,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,71012.40,13,2
1170643,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,77160.69,45,2
1170645,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170647,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,61138.35,45,2
1170649,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,21705.30,45,2
1170651,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170631,2016-06-28,test,1,37,34,0,1,1,I,S,N,0,34841.73,29,1
1170653,2016-06-28,test,1,22,34,0,1,1,A,S,N,0,420820.17,45,2
1170657,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,52630.26,45,2
1170659,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,37036.14,45,2
1170661,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,59381.25,45,2
1170663,2016-06-28,test,1,39,34,0,1,1,I,S,N,0,NA,41,1
1170665,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,72300.21,45,2
1170667,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170669,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170671,2016-06-28,test,1,38,34,0,1,1,A,S,N,1,NA,28,1
1170673,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170675,2016-06-28,test,1,46,34,0,1,1,I,S,N,0,67785.78,32,1
1170676,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,37978.44,45,2
1170655,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,46505.94,45,2
1170630,2016-06-28,test,1,34,11,0,1,1,A,S,N,0,48957.93,29,1
1170628,2016-06-28,test,1,35,34,0,1,1,I,S,N,1,NA,39,1
1170627,2016-06-28,test,1,31,34,0,1,1,A,S,N,1,NA,28,1
1170597,2016-06-28,test,1,42,34,0,1,1,A,S,N,1,51663.06,46,1
1170598,2016-06-28,test,1,29,34,0,1,1,A,S,N,1,51296.49,45,1
1170599,2016-06-28,test,1,88,34,0,1,1,I,S,N,0,101791.77,8,1
1170601,2016-06-28,test,1,30,34,0,1,1,A,S,N,1,254503.44,39,2
1170602,2016-06-28,test,1,51,34,0,1,1,I,S,N,0,NA,28,1
1170603,2016-06-28,test,1,64,34,0,1,1,A,S,N,1,NA,10,1
1170604,2016-06-28,test,1,36,34,0,1,1,A,S,N,1,NA,29,1
1170605,2016-06-28,test,1,48,34,0,1,1,A,S,S,1,63258.15,35,1
1170606,2016-06-28,test,1,41,34,0,1,1,I,S,N,0,NA,29,1
1170607,2016-06-28,test,1,41,34,0,1,1,I,S,N,0,44710.68,28,1
1170608,2016-06-28,test,1,22,34,0,1,1,I,S,S,0,37961.19,52,1
1170609,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,118674.36,29,1
1170610,2016-06-28,test,1,23,34,0,1,1,I,S,N,0,NA,7,1
1170611,2016-06-28,test,1,33,34,0,1,1,A,S,N,1,158457.42,28,2
1170612,2016-06-28,test,1,33,34,0,1,1,I,S,S,1,NA,33,1
1170614,2016-06-28,test,1,36,34,0,1,1,A,S,N,1,51874.71,45,1
1170616,2016-06-28,test,1,38,34,0,1,1,I,S,N,0,NA,46,1
1170617,2016-06-28,test,1,72,34,0,1,1,A,S,N,1,44047.53,14,1
1170619,2016-06-28,test,1,36,34,0,1,1,A,S,N,1,45544.20,18,1
1170620,2016-06-28,test,1,39,5,1,1,1,A,S,N,1,NA,18,1
1170621,2016-06-28,test,1,47,34,0,1,1,I,S,N,0,NA,50,1
1170623,2016-06-28,test,1,27,34,0,1,1,I,S,N,0,56983.89,28,1
1170624,2016-06-28,test,1,29,34,0,1,1,I,S,N,1,NA,28,1
1170625,2016-06-28,test,1,35,34,0,1,1,A,S,N,1,227877.51,28,1
1170626,2016-06-28,test,1,29,34,0,1,1,A,S,N,1,NA,23,2
1170595,2016-06-28,test,1,30,34,0,1,1,I,S,N,0,NA,29,1
1170678,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170489,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,183147.15,17,2
1170486,2016-06-28,test,1,59,34,0,1,1.0,I,S,N,0,NA,8,1
1170333,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,27644.16,12,2
1170335,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,57157.08,50,2
1170337,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,47177.67,50,2
1170339,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,119889.72,50,2
1170341,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,146451.78,50,2
1170343,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,127841.58,50,2
1170344,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,87284.49,12,2
1170346,2016-06-28,test,1,23,34,0,1,1.0,I,S,N,0,66531.72,46,2
1170347,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,88471.86,50,2
1170349,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,52140.39,12,2
1170350,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,106568.46,28,2
1170331,2016-06-28,test,1,88,34,0,1,1.0,A,S,N,1,74259.78,28,1
1170352,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,47182.74,12,2
1170355,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,79657.89,28,2
1170357,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,138571.14,50,2
1170364,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,87986.58,12,2
1170366,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,9871.86,50,2
1170368,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,109272.60,22,2
1170370,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,107777.37,50,2
1170372,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,65357.58,44,2
1170374,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,64433.04,12,2
1170376,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,23822.79,50,2
1170378,2016-06-28,test,1,22,34,0,1,1.0,I,S,S,0,37090.77,12,2
1170353,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,109429.41,22,2
1170326,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,12,2
1170324,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,150399.39,22,2
1170322,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,61885.50,12,2
1170280,2016-06-28,test,1,27,34,0,1,1.0,I,S,S,0,60522.18,3,1
1170281,2016-06-28,test,1,22,33,0,1,1.0,A,S,N,1,36835.26,27,2
1170283,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,1,NA,8,2
1170285,2016-06-28,test,1,41,34,0,1,1.0,A,S,N,1,NA,33,1
1170286,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,15,2
1170288,2016-06-28,test,1,36,34,0,1,1.0,I,S,N,0,86069.46,18,1
1170289,2016-06-28,test,1,24,34,0,1,1.0,A,S,N,1,NA,41,2
1170290,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,94295.61,46,2
1170293,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,49534.68,46,2
1170295,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,65639.64,9,2
1170296,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,107690.61,12,2
1170298,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,103715.28,46,2
1170300,2016-06-28,test,1,32,34,0,1,1.0,A,S,N,1,61154.40,28,2
1170302,2016-06-28,test,1,50,34,0,1,1.0,I,S,N,0,75870.45,8,1
1170304,2016-06-28,test,1,41,34,0,1,1.0,A,S,N,1,NA,31,1
1170305,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,92052.63,47,2
1170306,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,34823.10,37,2
1170307,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,107364.00,8,2
1170309,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,59520.54,12,2
1170311,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,92983.14,8,2
1170313,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,78445.80,17,2
1170315,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,174453.36,12,2
1170316,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,87873.75,17,2
1170318,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,59374.20,46,2
1170320,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,0,105573.15,50,2
1170381,2016-06-28,test,1,23,34,0,1,1.0,I,S,N,0,26986.14,12,2
1170488,2016-06-28,test,1,49,34,0,1,1.0,I,S,N,0,59235.21,8,1
1170382,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,54593.73,26,2
1170386,2016-06-28,test,1,23,34,0,1,1.0,I,S,N,0,34012.05,46,2
1170442,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,27593.19,44,2
1170444,2016-06-28,test,1,30,34,0,1,1.0,A,S,S,1,92684.79,8,2
1170445,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,97306.95,50,2
1170447,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,NA,50,2
1170449,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,83866.80,50,2
1170451,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,189542.31,8,2
1170453,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,69170.37,8,2
1170455,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,132743.61,8,2
1170458,2016-06-28,test,1,30,34,0,1,1.0,I,S,N,0,57998.07,10,2
1170459,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,7,2
1170461,2016-06-28,test,1,57,34,0,1,1.0,I,S,N,0,78004.02,8,1
1170440,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,96770.28,44,2
1170462,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,110763.45,8,2
1170466,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,47500.68,32,2
1170468,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,21617.52,25,2
1170470,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,1,NA,32,2
1170471,2016-06-28,test,1,27,34,0,1,1.0,I,S,N,0,57998.07,10,2
1170472,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,49267.89,22,2
1170474,2016-06-28,test,1,67,34,0,1,1.0,I,S,N,0,NA,8,1
1170475,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,120924.54,25,2
1170477,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,86315.88,3,2
1170479,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,56673.78,22,2
1170481,2016-06-28,test,1,58,34,0,1,1.0,I,S,N,0,121341.21,8,1
1170482,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,3,2
1170464,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,75736.14,50,2
1170439,2016-06-28,test,1,27,34,0,1,1.0,I,S,N,0,94020.87,8,2
1170437,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,50,2
1170436,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,62065.29,22,2
1170388,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,89198.73,22,2
1170390,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,52904.85,12,2
1170392,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,92809.02,22,2
1170394,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,NA,46,2
1170396,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,136532.10,50,2
1170398,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,52436.85,46,2
1170400,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,59932.35,50,2
1170403,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,12,2
1170405,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,64902.57,44,2
1170408,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,35089.05,12,2
1170411,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,350260.41,12,2
1170413,2016-06-28,test,1,22,34,0,1,1.0,I,S,S,0,NA,50,2
1170416,2016-06-28,test,1,33,34,0,1,1.0,I,S,N,0,152962.38,8,2
1170417,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,37367.88,14,2
1170418,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,118354.26,50,2
1170420,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,44,2
1170422,2016-06-28,test,1,32,34,0,1,1.0,A,S,N,1,152460.27,8,2
1170423,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,60695.28,22,2
1170425,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,50,2
1170427,2016-06-28,test,1,39,34,0,1,1.0,I,S,N,0,NA,8,1
1170428,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,82799.13,22,2
1170430,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,NA,50,2
1170432,2016-06-28,test,1,25,34,0,1,1.0,A,S,N,1,169220.01,8,2
1170433,2016-06-28,test,1,28,34,0,1,1.0,I,S,N,0,92684.79,8,2
1170434,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,38926.74,44,2
1170384,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,76555.92,50,2
1170278,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,24,2
1170680,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,72909.27,45,2
1170684,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,45,2
1170946,2016-06-28,test,1,22,34,0,1,1,I,S,N,1,NA,20,2
1170949,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,77362.98,9,2
1170951,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,50008.92,12,2
1170953,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,58300.71,10,2
1170955,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,92898.36,12,2
1170957,2016-06-28,test,1,13,34,0,1,1.0,A,S,N,1,279020.25,28,1
1170958,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,61587.84,23,2
1170960,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,159602.94,12,2
1170962,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,63118.32,13,2
1170964,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,33458.28,13,2
1170966,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,22007.97,46,2
1170945,2016-06-28,test,1,33,34,0,1,1,A,S,N,1,65829.75,28,1
1170967,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,70911.36,13,2
1170971,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,195033.87,45,2
1170973,2016-06-28,test,1,36,34,0,1,1.0,A,S,N,1,42953.28,46,1
1170974,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,NA,45,2
1170976,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,142469.70,12,2
1170978,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,28,2
1170980,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,81421.35,44,2
1170982,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,220624.89,45,2
1170984,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,41712.69,46,2
1170986,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,40749.21,45,2
1170988,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,62188.59,45,2
1170990,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,114074.64,12,2
1170969,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,46,2
1170943,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,32606.64,13,2
1170941,2016-06-28,test,1,23,34,0,1,1,A,S,N,0,46156.74,12,2
1170939,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,65398.53,45,2
1170889,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,36699.18,46,2
1170891,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,47833.44,46,2
1170893,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,87635.91,8,2
1170895,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,67158.48,46,2
1170897,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,150353.76,8,2
1170899,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,176255.52,8,2
1170901,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,3,2
1170903,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,84692.55,46,2
1170905,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,179745.36,8,2
1170907,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,94256.85,46,2
1170909,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,91437.81,8,2
1170911,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,127740.78,46,2
1170913,2016-06-28,test,1,22,34,0,1,1,A,S,S,1,146755.95,8,2
1170915,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,46,2
1170917,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,NA,8,2
1170919,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,61682.82,46,2
1170921,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,66370.59,8,2
1170924,2016-06-28,test,1,22,34,0,1,1,A,S,S,1,293476.20,8,2
1170926,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,NA,8,2
1170928,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,352817.34,8,2
1170930,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,99194.37,8,2
1170932,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,65059.23,8,2
1170934,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,68440.44,28,2
1170935,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,92818.86,8,2
1170937,2016-06-28,test,1,22,34,0,1,1,I,S,N,0,32506.74,13,2
1170992,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,38676.30,45,2
1170887,2016-06-28,test,1,22,34,0,1,1,A,S,N,1,NA,46,2
1170994,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,39223.17,46,2
1170997,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,75364.17,45,2
1171041,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,236690.34,8,2
1171042,2016-06-28,test,1,23,34,0,1,1.0,I,S,N,0,151547.13,46,2
1171043,2016-06-28,test,1,40,34,0,1,1.0,A,S,N,1,193707.87,28,1
1171044,2016-06-28,test,1,53,34,0,1,1.0,A,S,N,1,222664.26,28,1
1171045,2016-06-28,test,1,32,34,0,1,1.0,I,S,N,0,46823.10,33,2
1171046,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,NA,46,2
1171047,2016-06-28,test,1,33,34,0,1,1.0,A,S,N,1,70744.14,33,2
1171048,2016-06-28,test,1,23,34,0,1,1.0,I,S,N,0,204386.58,8,2
1171049,2016-06-28,test,1,67,34,0,1,1.0,A,S,N,1,106688.58,33,1
1171050,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,139190.16,8,2
1171051,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,2588142.00,8,2
1171040,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,131061.03,47,2
1171052,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,79569.45,29,2
1171056,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,163063.95,8,2
1171057,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,66938.01,43,2
1171058,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,165306.90,12,2
1171060,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,80284.05,8,2
1171061,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,107045.85,9,2
1171062,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,92748.09,23,2
1171064,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,463103.79,8,2
1171065,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,NA,12,2
1171067,2016-06-28,test,1,22,34,0,1,1.0,A,S,N,1,158239.29,46,2
1171068,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,145033.53,8,2
1171069,2016-06-28,test,1,23,34,0,1,1.0,I,S,N,0,110395.62,46,2
1171054,2016-06-28,test,1,22,34,0,1,1.0,I,S,N,0,76159.26,13,2
1171039,2016-06-28,test,1,25,34,0,1,1.0,I,S,N,0,NA,41,2
1171038,2016-06-28,test,1,33,34,0,1,1.0,I,S,N,0,54053.58,33,2
