id_cliente,ind_empleado,pais_residencia,sexo,fecha_alta,conyuemp,canal_entrada,indfall,aparece_en_train,aparece_en_test
1170243,N,ES,V,2013-08-27,,KHE,N,0,1
1170245,N,ES,H,2013-08-27,,KHE,N,0,1
1170247,N,ES,H,2013-08-27,,KFC,N,0,1
1170248,N,ES,H,2013-09-06,,KHE,N,0,1
1170250,N,ES,V,2013-08-27,,KAT,N,0,1
1170252,N,ES,V,2013-08-27,,KHE,N,0,1
1170254,N,ES,V,2013-08-27,,KHE,N,0,1
1170256,N,ES,V,2013-08-27,,KFC,N,0,1
1170257,N,ES,V,2013-08-27,,KHE,N,0,1
1170259,N,ES,H,2013-08-27,,KAT,N,0,1
1170260,N,ES,H,2013-08-27,,KHE,N,0,1
1170262,N,ES,H,2013-08-27,,KHE,N,0,1
1170264,N,ES,V,2013-08-27,,KHE,N,0,1
1170267,N,ES,V,2013-08-27,,KFC,N,0,1
1170271,N,ES,H,2013-08-27,,KHE,N,0,1
1170273,N,ES,H,2013-08-27,,KHE,N,0,1
1170276,N,ES,V,2013-08-27,,KHE,N,0,1
1170278,N,ES,H,2013-08-27,,KHE,N,0,1
1170280,N,ES,V,2013-08-27,,KFC,N,0,1
1170281,N,ES,H,2013-09-06,,KHE,N,0,1
1170283,N,ES,H,2013-08-27,,KHE,N,0,1
1170285,N,ES,H,2013-08-27,,KFC,N,0,1
1170286,N,ES,H,2013-08-27,,KHE,N,0,1
1170288,N,ES,V,2013-08-27,,KFC,N,0,1
1170289,N,ES,V,2013-08-27,,KFC,N,0,1
1170290,N,ES,H,2013-08-27,,KHE,N,0,1
1170293,N,ES,V,2013-08-27,,KHE,N,0,1
1170295,N,ES,V,2013-08-27,,KHE,N,0,1
1170296,N,ES,H,2013-08-27,,KHE,N,0,1
1170298,N,ES,V,2013-08-27,,KHE,N,0,1
1170300,N,ES,H,2013-08-27,,KAT,N,0,1
1170302,N,ES,V,2013-08-27,,KAT,N,0,1
1170304,N,ES,V,2013-08-27,,KAT,N,0,1
1170305,N,ES,V,2013-08-28,,KHE,N,0,1
1170306,N,ES,H,2013-08-28,,KHE,N,0,1
1170307,N,ES,H,2013-08-28,,KHE,N,0,1
1170309,N,ES,H,2013-08-28,,KHE,N,0,1
1170311,N,ES,H,2013-08-28,,KHE,N,0,1
1170313,N,ES,H,2013-08-28,,KHE,N,0,1
1170315,N,ES,H,2013-08-28,,KHE,N,0,1
1170316,N,ES,V,2013-08-28,,KHE,N,0,1
1170318,N,ES,V,2013-08-28,,KHE,N,0,1
1170320,N,ES,H,2013-08-28,,KHE,N,0,1
1170322,N,ES,V,2013-08-28,,KHE,N,0,1
1170324,N,ES,V,2013-08-28,,KHE,N,0,1
1170326,N,ES,H,2013-08-28,,KHE,N,0,1
1170331,N,ES,V,2013-08-28,,KAT,N,0,1
1170333,N,ES,H,2013-08-28,,KHE,N,0,1
1170335,N,ES,H,2013-08-28,,KHE,N,0,1
1170337,N,ES,H,2013-08-28,,KHE,N,0,1
1170339,N,ES,H,2013-08-28,,KHE,N,0,1
1170341,N,ES,H,2013-08-28,,KHE,N,0,1
1170343,N,ES,H,2013-08-28,,KHE,N,0,1
1170344,N,ES,V,2013-08-28,,KHE,N,0,1
1170346,N,ES,H,2013-08-28,,KHE,N,0,1
1170347,N,ES,H,2013-08-28,,KHE,N,0,1
1170349,N,ES,H,2013-08-28,,KHE,N,0,1
1170350,N,ES,H,2013-08-28,,KHE,N,0,1
1170352,N,ES,H,2013-08-28,,KHE,N,0,1
1170353,N,ES,H,2013-08-28,,KHE,N,0,1
1170355,N,ES,H,2013-08-28,,KHE,N,0,1
1170357,N,ES,V,2013-08-28,,KHE,N,0,1
1170364,N,ES,H,2013-08-28,,KHE,N,0,1
1170366,N,ES,H,2013-08-28,,KHE,N,0,1
1170368,N,ES,V,2013-08-28,,KHE,N,0,1
1170370,N,ES,V,2013-08-28,,KHE,N,0,1
1170372,N,ES,H,2013-08-28,,KHE,N,0,1
1170374,N,ES,H,2013-08-28,,KHE,N,0,1
1170376,N,ES,V,2013-08-28,,KHE,N,0,1
1170378,N,ES,H,2013-08-28,,KHE,N,0,1
1170381,N,ES,H,2013-08-28,,KHE,N,0,1
1170382,N,ES,H,2013-08-28,,KHE,N,0,1
1170384,N,ES,H,2013-08-28,,KHE,N,0,1
1170386,N,ES,H,2013-08-28,,KHE,N,0,1
1170388,N,ES,V,2013-08-28,,KHE,N,0,1
1170390,N,ES,V,2013-08-28,,KHE,N,0,1
1170392,N,ES,V,2013-08-28,,KHE,N,0,1
1170394,N,ES,H,2013-08-28,,KHE,N,0,1
1170396,N,ES,V,2013-08-28,,KHE,N,0,1
1170398,N,ES,V,2013-08-28,,KHE,N,0,1
1170400,N,ES,H,2013-08-28,,KHE,N,0,1
1170403,N,ES,H,2013-08-28,,KHE,N,0,1
1170405,N,ES,H,2013-08-28,,KHE,N,0,1
1170408,N,ES,H,2013-08-28,,KHE,N,0,1
1170411,N,ES,V,2013-08-28,,KHE,N,0,1
1170413,N,ES,H,2013-08-28,,KHE,N,0,1
1170416,N,ES,V,2013-08-28,,KHE,N,0,1
1170417,N,ES,H,2013-08-28,,KHE,N,0,1
1170418,N,ES,V,2013-08-28,,KHE,N,0,1
1170420,N,ES,H,2013-08-28,,KHE,N,0,1
1170422,N,ES,H,2013-08-28,,KHE,N,0,1
1170423,N,ES,V,2013-08-28,,KHE,N,0,1
1170425,N,ES,V,2013-08-28,,KHE,N,0,1
1170427,N,ES,V,2013-08-28,,KHE,N,0,1
1170428,N,ES,H,2013-08-28,,KHE,N,0,1
1170430,N,ES,H,2013-08-28,,KHE,N,0,1
1170432,N,ES,H,2013-08-28,,KHE,N,0,1
1170433,N,ES,H,2013-08-28,,KHE,N,0,1
1170434,N,ES,H,2013-08-28,,KHE,N,0,1
1170436,N,ES,V,2013-08-28,,KHE,N,0,1
1170437,N,ES,H,2013-08-28,,KHE,N,0,1
1170439,N,ES,H,2013-08-28,,KHE,N,0,1
1170440,N,ES,V,2013-08-28,,KHE,N,0,1
1170442,N,ES,H,2013-08-28,,KHE,N,0,1
1170444,N,ES,V,2013-08-28,,KHE,N,0,1
1170445,N,ES,H,2013-08-28,,KHE,N,0,1
1170447,N,ES,H,2013-08-28,,KHE,N,0,1
1170449,N,ES,H,2013-08-28,,KHE,N,0,1
1170451,N,ES,V,2013-08-28,,KHE,N,0,1
1170453,N,ES,H,2013-08-28,,KHE,N,0,1
1170455,N,ES,H,2013-08-28,,KHE,N,0,1
1170458,N,ES,V,2013-08-28,,KHE,N,0,1
1170459,N,ES,V,2013-08-28,,KHE,N,0,1
1170461,N,ES,H,2013-08-28,,KHE,N,0,1
1170462,N,ES,V,2013-08-28,,KHE,N,0,1
1170464,N,ES,H,2013-08-28,,KHE,N,0,1
1170466,N,ES,H,2013-08-28,,KHE,N,0,1
1170468,N,ES,H,2013-08-28,,KHE,N,0,1
1170470,N,ES,V,2013-08-28,,KHE,N,0,1
1170471,N,ES,H,2013-08-28,,KHE,N,0,1
1170472,N,ES,V,2013-08-28,,KHE,N,0,1
1170474,N,ES,H,2013-08-28,,KHE,N,0,1
1170475,N,ES,H,2013-08-28,,KHE,N,0,1
1170477,N,ES,H,2013-08-28,,KHE,N,0,1
1170479,N,ES,H,2013-08-28,,KHE,N,0,1
1170481,N,ES,V,2013-08-28,,KHE,N,0,1
1170482,N,ES,V,2013-08-28,,KHE,N,0,1
1170486,N,ES,H,2013-08-28,,KHE,N,0,1
1170488,N,ES,H,2013-08-28,,KHE,N,0,1
1170489,N,ES,V,2013-08-28,,KHE,N,0,1
1170491,N,ES,V,2013-08-28,,KHE,N,0,1
1170493,N,ES,V,2013-08-28,,KHE,N,0,1
1170495,N,ES,H,2013-08-28,,KHE,N,0,1
1170497,N,ES,V,2013-08-28,,KHE,N,0,1
1170499,N,ES,H,2013-08-28,,KHE,N,0,1
1170500,N,ES,H,2013-08-28,,KHE,N,0,1
1170501,N,ES,V,2013-08-28,,KHE,N,0,1
1170502,N,ES,H,2013-08-28,,KHE,N,0,1
1170504,N,ES,H,2013-08-28,,KHE,N,0,1
1170506,N,ES,H,2013-08-28,,KHE,N,0,1
1170507,N,ES,H,2013-08-28,,KHE,N,0,1
1170509,N,ES,V,2013-08-28,,KHE,N,0,1
1170510,N,ES,H,2013-08-28,,KHE,N,0,1
1170512,N,ES,H,2013-08-28,,KHE,N,0,1
1170513,N,ES,H,2013-08-28,,KHE,N,0,1
1170515,N,ES,V,2013-08-28,,KHE,N,0,1
1170516,N,ES,H,2013-08-28,,KHE,N,0,1
1170518,N,ES,H,2013-08-28,,KHE,N,0,1
1170520,N,ES,V,2013-08-28,,KHE,N,0,1
1170522,N,ES,H,2013-08-28,,KHE,N,0,1
1170524,N,ES,H,2013-08-28,,KHE,N,0,1
1170526,N,ES,H,2013-08-28,,KHE,N,0,1
1170528,N,ES,H,2013-08-28,,KHE,N,0,1
1170533,N,ES,V,2013-08-28,,KFC,N,0,1
1170535,N,ES,H,2013-08-28,,KHE,N,0,1
1170537,N,ES,V,2013-08-28,,KAT,N,0,1
1170538,N,ES,H,2013-08-28,,KHE,N,0,1
1170539,N,ES,H,2013-08-28,,KHE,N,0,1
1170541,N,ES,V,2013-08-28,,KFC,N,0,1
1170542,N,ES,H,2013-08-28,,KHE,N,0,1
1170544,N,ES,H,2013-08-28,,KAT,N,0,1
1170545,N,ES,V,2013-08-28,,KHE,N,0,1
1170547,N,ES,H,2013-08-28,,KHE,N,0,1
1170548,N,ES,H,2013-08-28,,KHE,N,0,1
1170550,N,ES,V,2013-08-28,,KHE,N,0,1
1170552,N,ES,H,2013-08-28,,KFC,N,0,1
1170553,N,ES,H,2013-08-28,,KHE,N,0,1
1170555,N,ES,V,2013-08-28,,KHE,N,0,1
1170557,N,ES,H,2013-08-28,,KHE,N,0,1
1170559,N,ES,H,2013-08-28,,KHE,N,0,1
1170563,N,ES,H,2013-08-28,,KHE,N,0,1
1170565,N,ES,H,2013-08-28,,KHE,N,0,1
1170567,N,ES,V,2013-08-28,,KHE,N,0,1
1170568,N,ES,H,2013-08-28,,KHE,N,0,1
1170570,N,ES,H,2013-08-28,,KHE,N,0,1
1170576,N,ES,V,2013-08-28,,KHE,N,0,1
1170578,N,ES,V,2013-08-28,,KAT,N,0,1
1170579,N,ES,H,2013-08-28,,KFC,N,0,1
1170581,N,ES,H,2013-08-28,,KHE,N,0,1
1170583,N,ES,H,2013-08-28,,KHE,N,0,1
1170585,N,ES,V,2013-08-28,,KHE,N,0,1
1170587,N,ES,H,2013-08-28,,KFC,N,0,1
1170588,N,ES,H,2013-08-28,,KFC,N,0,1
1170589,N,ES,H,2013-08-28,,KHE,N,0,1
1170591,N,ES,H,2013-08-28,,KFC,N,0,1
1170592,N,ES,V,2013-08-28,,KFC,N,0,1
1170595,N,ES,V,2013-08-28,,KFC,N,0,1
1170596,N,ES,V,2013-08-28,,KAT,N,0,1
1170597,N,ES,V,2013-08-28,,KFC,N,0,1
1170598,N,ES,H,2013-08-28,,KAT,N,0,1
1170599,N,ES,H,2013-08-28,,KFC,N,0,1
1170601,N,ES,V,2013-08-28,,KFC,N,0,1
1170602,N,ES,H,2013-08-28,,KFC,N,0,1
1170603,N,ES,H,2013-08-28,,KFC,N,0,1
1170604,N,ES,H,2013-08-28,,KAT,N,0,1
1170605,N,ES,H,2013-08-28,,KFC,N,0,1
1170606,N,ES,H,2013-08-28,,KFC,N,0,1
1170607,N,ES,V,2013-08-28,,KFC,N,0,1
1170608,N,ES,V,2013-08-28,,KFC,N,0,1
1170609,N,ES,H,2013-08-28,,KFC,N,0,1
1170610,N,ES,V,2013-08-28,,KFC,N,0,1
1170611,N,ES,H,2013-08-28,,KFC,N,0,1
1170612,N,ES,H,2013-08-28,,KFC,N,0,1
1170614,N,ES,V,2013-08-28,,KFC,N,0,1
1170616,N,ES,V,2013-08-28,,KFC,N,0,1
1170617,N,ES,V,2013-08-28,,KFC,N,0,1
1170619,N,ES,H,2013-08-28,,KFC,N,0,1
1170620,N,ES,V,2016-01-22,,KFC,N,0,1
1170621,N,ES,V,2013-08-28,,KFC,N,0,1
1170623,N,ES,V,2013-08-28,,KFC,N,0,1
1170624,N,ES,H,2013-08-28,,KFC,N,0,1
1170625,N,ES,V,2013-08-28,,KFC,N,0,1
1170626,N,ES,H,2013-08-28,,KFC,N,0,1
1170627,N,ES,H,2013-08-28,,KFC,N,0,1
1170628,N,ES,V,2013-08-28,,KFC,N,0,1
1170630,N,ES,H,2013-08-28,,KHN,N,0,1
1170631,N,ES,V,2013-08-28,,KFC,N,0,1
1170632,N,ES,V,2013-08-28,,KFC,N,0,1
1170633,N,ES,H,2013-08-28,,KHE,N,0,1
1170635,N,ES,H,2013-08-28,,KHE,N,0,1
1170637,N,ES,H,2013-08-28,,KHE,N,0,1
1170639,N,ES,H,2013-08-28,,KHE,N,0,1
1170641,N,ES,V,2013-08-28,,KHE,N,0,1
1170643,N,ES,V,2013-08-28,,KHE,N,0,1
1170645,N,ES,H,2013-08-28,,KHE,N,0,1
1170647,N,ES,V,2013-08-28,,KHE,N,0,1
1170649,N,ES,H,2013-08-28,,KHE,N,0,1
1170651,N,ES,V,2013-08-28,,KHE,N,0,1
1170653,N,ES,V,2013-08-28,,KHE,N,0,1
1170655,N,ES,H,2013-08-28,,KHE,N,0,1
1170657,N,ES,V,2013-08-28,,KHE,N,0,1
1170659,N,ES,H,2013-08-28,,KHE,N,0,1
1170661,N,ES,V,2013-08-28,,KHE,N,0,1
1170663,N,ES,V,2013-08-28,,KAT,N,0,1
1170665,N,ES,H,2013-08-28,,KHE,N,0,1
1170667,N,ES,H,2013-08-28,,KHE,N,0,1
1170669,N,ES,H,2013-08-28,,KHE,N,0,1
1170671,N,ES,H,2013-08-28,,KAT,N,0,1
1170673,N,ES,H,2013-08-28,,KHE,N,0,1
1170675,N,ES,V,2013-08-28,,KFC,N,0,1
1170676,N,ES,V,2013-08-28,,KHE,N,0,1
1170678,N,ES,H,2013-08-28,,KHE,N,0,1
1170680,N,ES,V,2013-08-28,,KHE,N,0,1
1170682,N,ES,V,2013-08-28,,KHE,N,0,1
1170684,N,ES,V,2013-08-28,,KHE,N,0,1
1170686,N,ES,V,2013-08-28,,KHE,N,0,1
1170688,N,ES,H,2013-08-28,,KAT,N,0,1
1170690,N,ES,H,2013-08-28,,KHE,N,0,1
1170692,N,ES,V,2013-08-28,,KHE,N,0,1
1170694,N,ES,V,2013-08-28,,KFC,N,0,1
1170696,N,ES,H,2013-08-28,,KHE,N,0,1
1170698,N,ES,V,2013-08-28,,KHE,N,0,1
1170700,N,ES,V,2013-08-28,,KHE,N,0,1
1170704,N,ES,H,2013-08-28,,KHE,N,0,1
1170706,N,ES,V,2013-08-28,,KHE,N,0,1
1170708,N,ES,H,2013-08-28,,KHE,N,0,1
1170710,N,ES,V,2013-08-28,,KHE,N,0,1
1170712,N,ES,H,2013-08-28,,KHE,N,0,1
1170714,N,ES,V,2013-08-28,,KAT,N,0,1
1170715,N,ES,H,2013-08-28,,KHE,N,0,1
1170717,N,ES,V,2013-08-28,,KFC,N,0,1
1170718,N,ES,V,2013-08-28,,KHE,N,0,1
1170720,N,ES,V,2013-08-28,,KHE,N,0,1
1170722,N,ES,V,2013-08-28,,KHE,N,0,1
1170724,N,ES,H,2013-08-28,,KHE,N,0,1
1170725,N,ES,H,2013-08-28,,KAT,N,0,1
1170728,N,ES,V,2013-08-28,,KHE,N,0,1
1170730,N,ES,H,2013-08-28,,KHE,N,0,1
1170732,N,ES,V,2013-08-28,,KHE,N,0,1
1170734,N,ES,H,2013-08-28,,KHE,N,0,1
1170736,N,ES,V,2013-08-28,,KHE,N,0,1
1170738,N,ES,H,2013-08-28,,KHE,N,0,1
1170740,N,ES,V,2013-08-28,,KHE,N,0,1
1170742,N,ES,H,2013-08-28,,KHE,N,0,1
1170743,N,ES,H,2013-08-28,,KHE,N,0,1
1170745,N,ES,H,2013-08-28,,KHE,N,0,1
1170747,N,ES,V,2013-08-28,,KAT,N,0,1
1170749,N,ES,H,2013-10-07,,KAT,N,0,1
1170750,N,ES,V,2013-08-28,,KFC,N,0,1
1170751,N,ES,V,2013-08-28,,KHE,N,0,1
1170753,N,ES,V,2013-08-28,,KHE,N,0,1
1170755,N,ES,H,2013-08-28,,KHE,N,0,1
1170757,N,ES,H,2013-08-28,,KHE,N,0,1
1170759,N,ES,V,2013-08-28,,KHE,N,0,1
1170761,N,ES,V,2013-08-28,,KHE,N,0,1
1170763,N,ES,V,2013-08-28,,KFC,N,0,1
1170764,N,ES,V,2013-08-28,,KHE,N,0,1
1170766,N,ES,H,2013-08-28,,KHE,N,0,1
1170768,N,ES,H,2013-08-28,,KHE,N,0,1
1170771,N,ES,H,2013-08-28,,KHE,N,0,1
1170773,N,ES,H,2013-08-28,,KAT,N,0,1
1170775,N,ES,H,2013-08-28,,KHE,N,0,1
1170776,N,ES,H,2013-08-28,,KHE,N,0,1
1170778,N,ES,H,2013-08-28,,KAT,N,0,1
1170779,N,ES,H,2013-08-28,,KHE,N,0,1
1170781,N,ES,H,2013-08-28,,KHE,N,0,1
1170783,N,ES,H,2013-08-28,,KHE,N,0,1
1170785,N,ES,H,2013-08-28,,KAT,N,0,1
1170786,N,ES,H,2013-08-28,,KHE,N,0,1
1170788,N,ES,H,2013-08-28,,KHM,N,0,1
1170789,N,ES,V,2013-08-28,,KFC,N,0,1
1170792,N,ES,H,2013-08-28,,KHE,N,0,1
1170794,N,ES,V,2013-08-28,,KFC,N,0,1
1170795,N,ES,V,2013-08-28,,KHE,N,0,1
1170797,N,ES,V,2013-08-28,,KFC,N,0,1
1170801,N,ES,V,2013-08-28,,KHE,N,0,1
1170804,N,ES,V,2013-08-28,,KHE,N,0,1
1170806,N,ES,H,2013-08-28,,KHE,N,0,1
1170810,N,ES,V,2013-08-28,,KFC,N,0,1
1170811,N,ES,H,2013-08-28,,KHE,N,0,1
1170813,N,ES,H,2013-08-28,,KHE,N,0,1
1170815,N,ES,H,2013-08-28,,KHE,N,0,1
1170817,N,ES,H,2013-08-28,,KFC,N,0,1
1170819,N,ES,H,2013-08-28,,KFC,N,0,1
1170820,N,ES,H,2013-08-28,,KFC,N,0,1
1170821,N,ES,V,2013-08-28,,KFC,N,0,1
1170823,N,ES,H,2013-08-28,,KAT,N,0,1
1170824,N,ES,H,2013-08-28,,KFC,N,0,1
1170826,N,ES,V,2013-08-28,,KAT,N,0,1
1170827,N,ES,V,2013-08-28,,KAT,N,0,1
1170828,N,ES,H,2013-08-28,,KFC,N,0,1
1170829,N,ES,H,2013-08-28,,KFC,N,0,1
1170830,N,ES,H,2013-08-28,,KFC,N,0,1
1170831,N,ES,H,2013-08-28,,KFC,N,0,1
1170832,N,ES,V,2013-08-28,,KFC,N,0,1
1170833,N,ES,V,2013-08-28,,KFC,N,0,1
1170834,N,ES,V,2013-08-28,,KFC,N,0,1
1170835,N,ES,V,2013-08-28,,KFC,N,0,1
1170836,N,ES,V,2013-08-28,,KFC,N,0,1
1170837,N,ES,V,2013-08-28,,KFC,N,0,1
1170840,N,ES,H,2013-08-29,,KHE,N,0,1
1170841,N,ES,H,2013-08-28,,KAT,N,0,1
1170843,N,ES,H,2013-08-28,,KHE,N,0,1
1170844,N,ES,H,2013-08-28,,KHE,N,0,1
1170845,N,ES,H,2013-08-28,,KHE,N,0,1
1170846,N,ES,H,2013-08-28,,KHE,N,0,1
1170847,N,ES,H,2013-08-28,,KHE,N,0,1
1170848,N,ES,H,2013-08-28,,KHE,N,0,1
1170849,N,ES,V,2013-08-28,,KHE,N,0,1
1170850,N,ES,H,2013-08-28,,KHE,N,0,1
1170852,N,ES,V,2013-08-28,,KHE,N,0,1
1170853,N,ES,V,2013-08-28,,KHE,N,0,1
1170854,N,ES,H,2013-08-28,,KHE,N,0,1
1170855,N,ES,V,2013-08-28,,KHE,N,0,1
1170857,N,ES,H,2013-08-28,,KHE,N,0,1
1170858,N,ES,H,2013-08-28,,KHE,N,0,1
1170863,N,ES,H,2013-08-28,,KAT,N,0,1
1170868,N,ES,V,2013-08-28,,KFC,N,0,1
1170869,N,ES,V,2013-08-29,,KFA,N,0,1
1170871,N,ES,V,2013-08-29,,KHE,N,0,1
1170873,N,ES,H,2013-08-29,,KHE,N,0,1
1170874,N,ES,H,2013-08-29,,KHE,N,0,1
1170876,N,ES,H,2013-08-29,,KHE,N,0,1
1170877,N,ES,H,2013-08-29,,KHE,N,0,1
1170879,N,ES,H,2013-08-29,,KHE,N,0,1
1170881,N,ES,V,2013-08-29,,KHE,N,0,1
1170883,N,ES,V,2013-08-29,,KHE,N,0,1
1170885,N,ES,H,2013-08-29,,KHE,N,0,1
1170887,N,ES,H,2013-08-29,,KHE,N,0,1
1170889,N,ES,H,2013-08-29,,KHE,N,0,1
1170891,N,ES,V,2013-08-29,,KHE,N,0,1
1170893,N,ES,H,2013-08-29,,KHE,N,0,1
1170895,N,ES,H,2013-08-29,,KHE,N,0,1
1170897,N,ES,H,2013-08-29,,KHE,N,0,1
1170899,N,ES,V,2013-08-29,,KHE,N,0,1
1170901,N,ES,H,2013-08-29,,KHE,N,0,1
1170903,N,ES,H,2013-08-29,,KHE,N,0,1
1170905,N,ES,H,2013-08-29,,KHE,N,0,1
1170907,N,ES,H,2013-08-29,,KHE,N,0,1
1170909,N,ES,H,2013-08-29,,KHE,N,0,1
1170911,N,ES,H,2013-08-29,,KHE,N,0,1
1170913,N,ES,H,2013-08-29,,KHE,N,0,1
1170915,N,ES,H,2013-08-29,,KHE,N,0,1
1170917,N,ES,H,2013-08-29,,KHE,N,0,1
1170919,N,ES,H,2013-08-29,,KHE,N,0,1
1170921,N,ES,H,2013-08-29,,KHE,N,0,1
1170924,N,ES,H,2013-08-29,,KHE,N,0,1
1170926,N,ES,V,2013-08-29,,KHE,N,0,1
1170928,N,ES,H,2013-08-29,,KHE,N,0,1
1170930,N,ES,H,2013-08-29,,KHE,N,0,1
1170932,N,ES,H,2013-08-29,,KHE,N,0,1
1170934,N,ES,V,2013-08-29,,KHE,N,0,1
1170935,N,ES,H,2013-08-29,,KHE,N,0,1
1170937,N,ES,H,2013-08-29,,KHE,N,0,1
1170939,N,ES,H,2013-08-29,,KHE,N,0,1
1170941,N,ES,V,2013-08-29,,KHE,N,0,1
1170943,N,ES,H,2013-08-29,,KHE,N,0,1
1170945,N,ES,V,2013-08-29,,KFA,N,0,1
1170946,N,ES,H,2013-08-29,,KHE,N,0,1
1170949,N,ES,H,2013-08-29,,KHE,N,0,1
1170951,N,ES,H,2013-08-29,,KHE,N,0,1
1170953,N,ES,H,2013-08-29,,KHE,N,0,1
1170955,N,ES,H,2013-08-29,,KHE,N,0,1
1170957,N,ES,V,2013-08-30,,KFA,N,0,1
1170958,N,ES,V,2013-08-29,,KHE,N,0,1
1170960,N,ES,V,2013-08-29,,KHE,N,0,1
1170962,N,ES,H,2013-08-29,,KHE,N,0,1
1170964,N,ES,V,2013-08-29,,KHE,N,0,1
1170966,N,ES,H,2013-08-29,,KHE,N,0,1
1170967,N,ES,H,2013-08-29,,KHE,N,0,1
1170969,N,ES,H,2013-08-29,,KHE,N,0,1
1170971,N,ES,V,2013-08-29,,KHE,N,0,1
1170973,N,ES,V,2013-08-29,,KAT,N,0,1
1170974,N,ES,H,2013-08-29,,KHE,N,0,1
1170976,N,ES,H,2013-08-29,,KHE,N,0,1
1170978,N,ES,H,2013-08-29,,KHE,N,0,1
1170980,N,ES,H,2013-08-29,,KHE,N,0,1
1170982,N,ES,H,2013-08-29,,KHE,N,0,1
1170984,N,ES,V,2013-08-29,,KHE,N,0,1
1170986,N,ES,H,2013-08-29,,KHE,N,0,1
1170988,N,ES,H,2013-08-29,,KHE,N,0,1
1170990,N,ES,H,2013-08-29,,KHE,N,0,1
1170992,N,ES,V,2013-08-29,,KHE,N,0,1
1170994,N,ES,V,2013-08-29,,KHE,N,0,1
1170996,N,ES,V,2013-08-29,,KHE,N,0,1
1170997,N,ES,H,2013-08-29,,KHE,N,0,1
1170999,N,ES,H,2013-08-29,,KHE,N,0,1
1171001,N,ES,V,2013-08-29,,KAT,N,0,1
1171003,N,ES,V,2013-08-29,,KHE,N,0,1
1171005,N,ES,H,2013-08-29,,KHE,N,0,1
1171008,N,ES,H,2013-08-29,,KHE,N,0,1
1171010,N,ES,V,2013-08-29,,KHE,N,0,1
1171011,N,ES,H,2013-08-29,,KHE,N,0,1
1171013,N,ES,H,2013-08-29,,KHE,N,0,1
1171014,N,ES,H,2013-08-29,,KHE,N,0,1
1171015,N,ES,H,2013-08-29,,KHE,N,0,1
1171016,N,ES,V,2013-08-29,,KHE,N,0,1
1171017,N,ES,V,2013-08-29,,KHE,N,0,1
1171020,N,ES,V,2013-08-29,,KHE,N,0,1
1171022,N,ES,H,2013-08-29,,KHE,N,0,1
1171023,N,ES,H,2013-08-29,,KHE,N,0,1
1171024,N,ES,H,2013-08-29,,KHE,N,0,1
1171025,N,ES,V,2013-08-29,,KHE,N,0,1
1171026,N,ES,H,2013-08-29,,KHE,N,0,1
1171027,N,ES,H,2013-08-29,,KHE,N,0,1
1171028,N,ES,V,2013-08-29,,KHE,N,0,1
1171029,N,ES,H,2013-08-29,,KHE,N,0,1
1171031,N,ES,H,2013-08-29,,KHE,N,0,1
1171032,N,ES,H,2013-08-29,,KHE,N,0,1
1171034,N,ES,V,2013-08-29,,KHE,N,0,1
1171035,N,ES,H,2013-08-29,,KHE,N,0,1
1171036,N,ES,H,2013-08-29,,KHE,N,0,1
1171038,N,ES,H,2013-08-29,,KHE,N,0,1
1171039,N,ES,V,2013-08-29,,KHE,N,0,1
1171040,N,ES,V,2013-08-29,,KHE,N,0,1
1171041,N,ES,H,2013-08-29,,KHE,N,0,1
1171042,N,ES,V,2013-08-29,,KHE,N,0,1
1171043,N,ES,H,2013-08-29,,KHE,N,0,1
1171044,N,ES,H,2013-08-29,,KFA,N,0,1
1171045,N,ES,H,2013-08-29,,KHE,N,0,1
1171046,N,ES,H,2013-08-29,,KHE,N,0,1
1171047,N,ES,V,2013-08-29,,KHE,N,0,1
1171048,N,ES,V,2013-08-29,,KHE,N,0,1
1171049,N,ES,V,2013-08-29,,KHE,N,0,1
1171050,N,ES,V,2013-08-29,,KHE,N,0,1
1171051,N,ES,V,2013-08-29,,KHE,N,0,1
1171052,N,ES,H,2013-08-29,,KHE,N,0,1
1171054,N,ES,V,2013-08-29,,KHE,N,0,1
1171056,N,ES,V,2013-08-29,,KHE,N,0,1
1171057,N,ES,H,2013-08-29,,KHE,N,0,1
1171058,N,ES,V,2013-08-29,,KHE,N,0,1
1171060,N,ES,V,2013-08-29,,KHE,N,0,1
1171061,N,ES,H,2013-08-29,,KHE,N,0,1
1171062,N,ES,V,2013-08-29,,KHE,N,0,1
1171064,N,ES,V,2013-08-29,,KHE,N,0,1
1171065,N,ES,V,2013-08-29,,KHE,N,0,1
1171067,N,ES,V,2013-08-29,,KHE,N,0,1
1171068,N,ES,H,2013-08-29,,KHE,N,0,1
1171069,N,ES,H,2013-08-29,,KHE,N,0,1
1171070,N,ES,H,2013-08-29,,KHE,N,0,1
1171071,N,ES,H,2013-08-29,,KHE,N,0,1
1171072,N,ES,V,2013-08-29,,KHE,N,0,1
1171073,N,ES,V,2013-08-29,,KHE,N,0,1
1171788,N,ES,H,2013-09-02,,KAT,N,0,1
1171792,N,ES,H,2013-09-02,,KAT,N,0,1
1171794,N,ES,V,2013-09-02,,KFC,N,0,1
1171795,N,ES,V,2013-09-02,,KFC,N,0,1
1171797,N,ES,V,2013-09-02,,KAT,N,0,1
1171801,N,ES,V,2013-09-02,,KAT,N,0,1
1171802,N,ES,V,2013-09-02,,KFC,N,0,1
